ticket_id,transaction_id,user_id,issue_type,ticket_status,resolution_time_minutes,customer_rating
SP002247,T0065082,U004346,Money Debited Not Credited,Resolved,751,4
SP002248,T0038759,U009714,Refund Pending,Resolved,887,3
SP002249,T0031097,U005652,Bank Server Error,Resolved,482,2
SP002250,T0050849,U006635,Refund Pending,Resolved,621,5
SP002251,T0025039,U000644,Duplicate Debit,Resolved,852,1
SP002252,T0047443,U007649,Transaction Pending,In Progress,429,4
SP002253,T0086577,U006843,Duplicate Debit,Resolved,1144,1
SP002254,T0073757,U009835,Payment Failed,In Progress,518,2
SP002255,T0084632,U007524,Bank Server Error,Open,170,5
SP002256,T0049017,U000603,Payment Failed,Resolved,102,3
SP002257,T0007485,U009361,Money Debited Not Credited,Resolved,1144,1
SP002258,T0024143,U008305,Duplicate Debit,Open,302,1
SP002259,T0034586,U009056,UPI PIN Issue,Resolved,134,5
SP002260,T0098769,U002555,Payment Failed,Resolved,164,1
SP002261,T0088542,U006855,Duplicate Debit,In Progress,995,2
SP002262,T0079501,U007804,Payment Failed,In Progress,418,3
SP002263,T0083499,U005466,Merchant Complaint,Resolved,1041,3
SP002264,T0030152,U002364,UPI PIN Issue,Open,1338,1
SP002265,T0023166,U008112,Transaction Pending,In Progress,671,3
SP002266,T0095492,U000637,Payment Failed,Open,1090,1
SP002267,T0081395,U001243,Payment Failed,Resolved,269,5
SP002268,T0086320,U001917,Money Debited Not Credited,Resolved,52,4
SP002269,T0054801,U009701,UPI PIN Issue,In Progress,306,3
SP002270,T0035595,U007759,UPI PIN Issue,Open,344,3
SP002271,T0024225,U002878,Payment Failed,Resolved,147,3
SP002272,T0045614,U009360,Refund Pending,Resolved,302,1
SP002273,T0006640,U004556,Bank Server Error,Resolved,1142,4
SP002274,T0068151,U002627,Duplicate Debit,Resolved,243,3
SP002275,T0041060,U004882,Merchant Complaint,Resolved,543,4
SP002276,T0072808,U000243,Transaction Pending,Resolved,31,1
SP002277,T0048062,U001660,Transaction Pending,In Progress,801,1
SP002278,T0021281,U004858,UPI PIN Issue,Resolved,875,5
SP002279,T0085994,U000851,Merchant Complaint,Resolved,291,4
SP002280,T0005868,U003288,Transaction Pending,Resolved,1054,3
SP002281,T0021256,U004236,Merchant Complaint,Resolved,1387,4
SP002282,T0000539,U002953,Payment Failed,Resolved,494,3
SP002283,T0023991,U001331,Bank Server Error,In Progress,38,1
SP002284,T0023905,U005030,Payment Failed,Resolved,140,4
SP002285,T0042406,U000436,Money Debited Not Credited,Resolved,979,2
SP002286,T0036647,U004282,Payment Failed,In Progress,1249,5
SP002287,T0088846,U007824,Bank Server Error,Resolved,561,2
SP002288,T0026772,U003301,Payment Failed,Resolved,348,2
SP002289,T0028718,U007514,Duplicate Debit,Resolved,746,5
SP002290,T0064093,U002900,Refund Pending,Resolved,443,2
SP002291,T0025386,U001981,Transaction Pending,In Progress,1171,1
SP002292,T0054593,U006987,Transaction Pending,Open,197,2
SP002293,T0028170,U006714,Duplicate Debit,Resolved,549,3
SP002294,T0074017,U001684,Merchant Complaint,Resolved,984,4
SP002295,T0017733,U003091,Bank Server Error,Resolved,849,3
SP002296,T0007689,U001635,Duplicate Debit,Open,97,3
SP002297,T0011130,U002693,Merchant Complaint,Open,1199,2
SP002298,T0090964,U007235,Bank Server Error,Resolved,814,5
SP002299,T0032943,U009657,UPI PIN Issue,In Progress,1383,5
SP002300,T0008715,U002565,Bank Server Error,Open,1403,5
SP002301,T0057034,U005145,Money Debited Not Credited,In Progress,488,1
SP002302,T0014861,U005388,Merchant Complaint,Open,85,5
SP002303,T0052440,U001052,Money Debited Not Credited,In Progress,484,2
SP002304,T0049294,U003668,Duplicate Debit,Resolved,623,5
SP002305,T0077051,U007760,Transaction Pending,Resolved,1423,1
SP002306,T0064159,U001089,UPI PIN Issue,Resolved,105,5
SP002307,T0031900,U000759,Bank Server Error,Resolved,378,1
SP002308,T0070119,U007360,Refund Pending,Resolved,732,5
SP002309,T0093307,U007892,Bank Server Error,Open,404,5
SP002310,T0067254,U008869,Duplicate Debit,Resolved,231,1
SP002311,T0022563,U004081,UPI PIN Issue,Open,800,2
SP002312,T0086413,U004956,Payment Failed,In Progress,10,3
SP002313,T0064893,U008426,Duplicate Debit,Resolved,1396,1
SP002314,T0081633,U002828,Duplicate Debit,Resolved,798,1
SP002315,T0046206,U001443,Money Debited Not Credited,Resolved,980,3
SP002316,T0008734,U002958,Duplicate Debit,In Progress,1322,3
SP002317,T0073557,U002789,UPI PIN Issue,In Progress,527,5
SP002318,T0013684,U002518,Duplicate Debit,Resolved,490,3
SP002319,T0057563,U008270,Duplicate Debit,Resolved,189,5
SP002320,T0096255,U000280,Payment Failed,Resolved,1294,4
SP002321,T0058186,U006684,Money Debited Not Credited,Open,375,5
SP002322,T0021857,U004797,Bank Server Error,Resolved,218,4
SP002323,T0019037,U001635,Refund Pending,In Progress,469,5
SP002324,T0057856,U003608,Bank Server Error,Resolved,1192,4
SP002325,T0026126,U005544,Merchant Complaint,Open,627,3
SP002326,T0090487,U002753,Refund Pending,Resolved,1269,2
SP002327,T0071348,U000045,Money Debited Not Credited,Resolved,1035,5
SP002328,T0080971,U003522,Merchant Complaint,Resolved,1081,2
SP002329,T0096706,U003566,Transaction Pending,In Progress,864,2
SP002330,T0027677,U005918,Money Debited Not Credited,Resolved,944,1
SP002331,T0038513,U006366,Duplicate Debit,Resolved,1085,4
SP002332,T0048684,U005109,Duplicate Debit,Open,621,4
SP002333,T0011102,U006377,Merchant Complaint,Resolved,100,4
SP002334,T0071732,U008656,Bank Server Error,Resolved,544,1
SP002335,T0049512,U009697,Merchant Complaint,Resolved,767,1
SP002336,T0049612,U000483,Money Debited Not Credited,Resolved,1211,1
SP002337,T0098947,U007452,Merchant Complaint,Resolved,793,5
SP002338,T0026592,U004581,Duplicate Debit,Resolved,1026,2
SP002339,T0054901,U009249,Transaction Pending,In Progress,347,5
SP002340,T0021090,U008490,Refund Pending,Resolved,133,5
SP002341,T0082733,U005346,UPI PIN Issue,In Progress,383,4
SP002342,T0050314,U002829,Bank Server Error,Resolved,1024,5
SP002343,T0021163,U005425,UPI PIN Issue,Resolved,395,3
SP002344,T0052209,U004722,Duplicate Debit,Resolved,928,4
SP002345,T0013396,U004937,UPI PIN Issue,Open,393,4
SP002346,T0029910,U009694,UPI PIN Issue,Open,1295,4
SP002347,T0076210,U008717,Duplicate Debit,Resolved,649,3
SP002348,T0030991,U001092,Refund Pending,Resolved,244,3
SP002349,T0048143,U005522,Money Debited Not Credited,Resolved,938,5
SP002350,T0055073,U000899,Refund Pending,Resolved,1358,3
SP002351,T0095960,U000411,Money Debited Not Credited,Resolved,230,5
SP002352,T0015204,U008707,UPI PIN Issue,Resolved,908,2
SP002353,T0075406,U004530,Refund Pending,Open,694,5
SP002354,T0019671,U001567,Duplicate Debit,Resolved,835,4
SP002355,T0008805,U003858,Transaction Pending,In Progress,1009,4
SP002356,T0095757,U009719,UPI PIN Issue,Open,177,5
SP002357,T0033936,U006117,Refund Pending,Open,1185,2
SP002358,T0082817,U001721,Bank Server Error,Resolved,1087,2
SP002359,T0057556,U000004,UPI PIN Issue,Open,1044,2
SP002360,T0014224,U001350,Bank Server Error,Open,1046,5
SP002361,T0017592,U008829,Bank Server Error,Resolved,429,1
SP002362,T0084175,U000443,UPI PIN Issue,In Progress,541,5
SP002363,T0061570,U009780,Transaction Pending,Resolved,32,5
SP002364,T0076157,U006563,Payment Failed,Resolved,1257,3
SP002365,T0016787,U003731,Transaction Pending,In Progress,10,3
SP002366,T0084129,U007178,Money Debited Not Credited,Open,393,3
SP002367,T0002643,U009557,Transaction Pending,Resolved,1005,5
SP002368,T0072464,U003503,Money Debited Not Credited,Resolved,387,4
SP002369,T0058896,U005665,Bank Server Error,Resolved,1410,2
SP002370,T0005499,U003275,Transaction Pending,Resolved,319,2
SP002371,T0073463,U007048,Merchant Complaint,Resolved,62,4
SP002372,T0038867,U006041,Merchant Complaint,Resolved,678,4
SP002373,T0064075,U003621,Merchant Complaint,Resolved,1289,4
SP002374,T0036230,U007376,Bank Server Error,In Progress,457,3
SP002375,T0068275,U009816,Merchant Complaint,In Progress,948,3
SP002376,T0052689,U000069,UPI PIN Issue,Resolved,1261,5
SP002377,T0092779,U009572,Merchant Complaint,Open,572,5
SP002378,T0049808,U003947,Bank Server Error,Resolved,689,2
SP002379,T0055272,U003482,Duplicate Debit,In Progress,877,3
SP002380,T0037871,U009177,Refund Pending,Resolved,1331,3
SP002381,T0076578,U001386,Payment Failed,Resolved,1046,4
SP002382,T0041390,U004345,Refund Pending,In Progress,203,4
SP002383,T0002533,U003713,Duplicate Debit,Resolved,434,4
SP002384,T0055299,U007178,Bank Server Error,Resolved,327,1
SP002385,T0083924,U003926,Merchant Complaint,Resolved,1333,1
SP002386,T0058359,U004555,Transaction Pending,Resolved,1095,1
SP002387,T0069625,U007159,Bank Server Error,Resolved,182,1
SP002388,T0089060,U005676,Transaction Pending,Open,752,5
SP002389,T0008486,U006974,UPI PIN Issue,Resolved,775,1
SP002390,T0035705,U009209,Duplicate Debit,Open,600,5
SP002391,T0053856,U000550,Refund Pending,Resolved,810,5
SP002392,T0017070,U006317,Refund Pending,Resolved,740,2
SP002393,T0089909,U008645,Payment Failed,Resolved,628,1
SP002394,T0025111,U005534,Merchant Complaint,In Progress,859,4
SP002395,T0085544,U004381,Refund Pending,In Progress,895,2
SP002396,T0024422,U008530,Refund Pending,Resolved,32,3
SP002397,T0050830,U001690,Transaction Pending,Resolved,1159,5
SP002398,T0033914,U000782,Merchant Complaint,Resolved,709,2
SP002399,T0078423,U004963,Transaction Pending,Open,144,5
SP002400,T0070716,U003794,Merchant Complaint,In Progress,649,5
SP002401,T0043645,U001184,Transaction Pending,Open,995,3
SP002402,T0033522,U001972,Merchant Complaint,In Progress,735,2
SP002403,T0058398,U004301,Duplicate Debit,Resolved,1317,3
SP002404,T0081337,U004347,Merchant Complaint,Resolved,463,2
SP002405,T0094560,U007192,Bank Server Error,Resolved,33,2
SP002406,T0034498,U001161,Merchant Complaint,Resolved,665,2
SP002407,T0078775,U005586,UPI PIN Issue,In Progress,1162,1
SP002408,T0068159,U002125,Duplicate Debit,Resolved,1152,2
SP002409,T0016514,U006246,Transaction Pending,In Progress,975,3
SP002410,T0033488,U005556,Payment Failed,Open,938,4
SP002411,T0026847,U007184,Bank Server Error,Resolved,1228,3
SP002412,T0074450,U004346,Payment Failed,Open,1035,4
SP002413,T0003527,U006389,UPI PIN Issue,Resolved,83,1
SP002414,T0043476,U001505,Duplicate Debit,Resolved,1373,1
SP002415,T0042736,U007755,Transaction Pending,In Progress,1060,1
SP002416,T0041698,U009604,UPI PIN Issue,Resolved,147,1
SP002417,T0076955,U002409,Bank Server Error,Resolved,1230,3
SP002418,T0088261,U004307,UPI PIN Issue,Resolved,490,3
SP002419,T0071441,U007549,Payment Failed,Resolved,202,2
SP002420,T0040052,U009837,Bank Server Error,Resolved,201,2
SP002421,T0065915,U008063,Bank Server Error,Resolved,1060,5
SP002422,T0062611,U004324,Bank Server Error,Resolved,591,2
SP002423,T0094013,U004198,Refund Pending,In Progress,952,3
SP002424,T0005892,U003334,Refund Pending,Resolved,64,2
SP002425,T0028866,U005470,UPI PIN Issue,Resolved,427,1
SP002426,T0078327,U008549,Transaction Pending,Resolved,872,2
SP002427,T0014748,U007671,Money Debited Not Credited,Resolved,514,2
SP002428,T0024197,U002330,Transaction Pending,Resolved,436,2
SP002429,T0061809,U000035,Merchant Complaint,Resolved,273,2
SP002430,T0061216,U005473,UPI PIN Issue,Open,1052,1
SP002431,T0002215,U006771,Payment Failed,Resolved,1425,4
SP002432,T0080561,U007748,Bank Server Error,Resolved,930,5
SP002433,T0000789,U005012,Transaction Pending,Resolved,991,1
SP002434,T0022125,U004807,Refund Pending,Open,220,2
SP002435,T0040054,U000545,Money Debited Not Credited,Open,73,4
SP002436,T0046578,U002982,Refund Pending,Resolved,369,2
SP002437,T0098673,U006979,Merchant Complaint,Open,42,4
SP002438,T0087490,U001546,UPI PIN Issue,Resolved,736,1
SP002439,T0005333,U006303,Payment Failed,Resolved,179,4
SP002440,T0067840,U003938,Payment Failed,Resolved,592,5
SP002441,T0058821,U005178,Transaction Pending,Resolved,567,2
SP002442,T0071186,U000372,Money Debited Not Credited,Resolved,139,5
SP002443,T0021449,U005286,UPI PIN Issue,Resolved,732,4
SP002444,T0030260,U001971,Payment Failed,Resolved,459,4
SP002445,T0094268,U005623,UPI PIN Issue,Resolved,932,1
SP002446,T0027677,U005918,Money Debited Not Credited,Resolved,50,4
SP002447,T0098249,U004154,Bank Server Error,In Progress,1434,1
SP002448,T0053927,U008073,Payment Failed,Resolved,958,2
SP002449,T0058142,U006570,Payment Failed,In Progress,1431,4
SP002450,T0060188,U008418,Duplicate Debit,Resolved,369,4
SP002451,T0080022,U005368,Merchant Complaint,In Progress,650,3
SP002452,T0048880,U002338,UPI PIN Issue,Resolved,1299,3
SP002453,T0042771,U009256,Money Debited Not Credited,Resolved,665,5
SP002454,T0040549,U008503,Payment Failed,Resolved,424,3
SP002455,T0027875,U005194,Transaction Pending,Resolved,1212,3
SP002456,T0069975,U007952,Bank Server Error,In Progress,378,4
SP002457,T0082713,U007851,Money Debited Not Credited,Resolved,289,5
SP002458,T0024969,U001350,Money Debited Not Credited,In Progress,1253,4
SP002459,T0077123,U002539,Payment Failed,Resolved,201,1
SP002460,T0079885,U004298,Duplicate Debit,In Progress,1245,5
SP002461,T0052634,U009827,UPI PIN Issue,Open,1072,3
SP002462,T0079615,U000666,Transaction Pending,Resolved,364,3
SP002463,T0095257,U002310,UPI PIN Issue,Resolved,1022,4
SP002464,T0031827,U000619,UPI PIN Issue,Resolved,617,3
SP002465,T0032360,U001908,Payment Failed,Resolved,998,1
SP002466,T0080254,U000614,Refund Pending,Resolved,1435,1
SP002467,T0098993,U001002,Refund Pending,In Progress,411,2
SP002468,T0005199,U009617,Merchant Complaint,Resolved,1210,1
SP002469,T0099402,U002938,UPI PIN Issue,In Progress,1369,5
SP002470,T0089175,U003534,UPI PIN Issue,Resolved,31,4
SP002471,T0059150,U001519,Bank Server Error,Resolved,1130,5
SP002472,T0078573,U005459,Money Debited Not Credited,Resolved,666,1
SP002473,T0061853,U004579,Transaction Pending,Resolved,39,5
SP002474,T0022662,U008662,Refund Pending,Open,1199,4
SP002475,T0061815,U003710,Bank Server Error,Open,147,2
SP002476,T0038139,U002809,Payment Failed,In Progress,947,5
SP002477,T0009736,U005576,Payment Failed,Open,928,3
SP002478,T0015939,U007478,Money Debited Not Credited,In Progress,41,1
SP002479,T0053171,U000835,Transaction Pending,Resolved,719,3
SP002480,T0031855,U005247,Refund Pending,Resolved,918,1
SP002481,T0050970,U007704,Money Debited Not Credited,Resolved,285,1
SP002482,T0015400,U003954,Payment Failed,Resolved,717,5
SP002483,T0081198,U004681,Bank Server Error,In Progress,978,4
SP002484,T0095376,U002181,Duplicate Debit,Resolved,896,2
SP002485,T0023054,U007876,Payment Failed,Open,1041,1
SP002486,T0093790,U004059,Payment Failed,Resolved,1069,3
SP002487,T0049482,U000456,Money Debited Not Credited,Open,156,1
SP002488,T0077080,U004272,Bank Server Error,Resolved,1386,3
SP002489,T0051770,U001771,Transaction Pending,Open,1068,4
SP002490,T0044197,U006358,Money Debited Not Credited,Resolved,1099,5
SP002491,T0078447,U006617,Bank Server Error,Resolved,595,1
SP002492,T0090985,U009346,Refund Pending,Resolved,501,4
SP002493,T0049243,U008069,Refund Pending,Open,1109,2
SP002494,T0052289,U004765,Payment Failed,Resolved,100,1
SP002495,T0085578,U001054,Duplicate Debit,Resolved,80,5
SP002496,T0068270,U003319,Transaction Pending,Resolved,1438,5
SP002497,T0075117,U003525,Transaction Pending,Resolved,381,3
SP002498,T0017949,U004764,Payment Failed,Resolved,111,3
SP002499,T0054264,U001757,Bank Server Error,In Progress,487,3
SP002500,T0065572,U009639,Bank Server Error,Resolved,384,4
SP002501,T0007214,U005103,UPI PIN Issue,Resolved,553,1
SP002502,T0032000,U007999,Money Debited Not Credited,Open,1213,3
SP002503,T0075447,U006874,Bank Server Error,Resolved,651,2
SP002504,T0057537,U009859,Refund Pending,Open,441,5
SP002505,T0047932,U007974,Payment Failed,Resolved,1108,5
SP002506,T0010504,U004777,Duplicate Debit,In Progress,1371,5
SP002507,T0079001,U002178,Transaction Pending,In Progress,766,3
SP002508,T0093975,U003350,Payment Failed,Resolved,584,2
SP002509,T0039920,U002565,Refund Pending,Resolved,584,2
SP002510,T0014736,U005737,Duplicate Debit,Resolved,1239,4
SP002511,T0067220,U009932,Merchant Complaint,Resolved,1373,3
SP002512,T0092941,U006871,Payment Failed,Open,1119,1
SP002513,T0000858,U009606,Duplicate Debit,Resolved,482,1
SP002514,T0043348,U001246,Duplicate Debit,Resolved,1278,2
SP002515,T0064988,U001459,Money Debited Not Credited,Resolved,438,4
SP002516,T0098562,U001011,Bank Server Error,Open,114,2
SP002517,T0095176,U005853,Refund Pending,In Progress,213,2
SP002518,T0086005,U001025,Payment Failed,Resolved,1217,4
SP002519,T0030380,U003887,UPI PIN Issue,In Progress,338,2
SP002520,T0057779,U005148,Refund Pending,Resolved,556,4
SP002521,T0085833,U001336,Duplicate Debit,Resolved,232,2
SP002522,T0030649,U001922,Bank Server Error,Resolved,1277,5
SP002523,T0001946,U002976,Refund Pending,Resolved,1067,4
SP002524,T0016118,U006298,Transaction Pending,Resolved,9,2
SP002525,T0083635,U005856,Bank Server Error,In Progress,963,5
SP002526,T0085097,U005009,Money Debited Not Credited,Open,575,2
SP002527,T0024411,U003694,Payment Failed,Resolved,849,3
SP002528,T0032456,U001664,Bank Server Error,In Progress,106,5
SP002529,T0056298,U003847,Money Debited Not Credited,Resolved,868,2
SP002530,T0027838,U004754,Bank Server Error,Open,303,4
SP002531,T0057918,U002468,Payment Failed,Resolved,1035,4
SP002532,T0054390,U002427,UPI PIN Issue,In Progress,392,3
SP002533,T0031988,U009039,Payment Failed,Resolved,890,5
SP002534,T0089985,U000763,Money Debited Not Credited,In Progress,722,4
SP002535,T0058514,U008396,Merchant Complaint,Resolved,680,3
SP002536,T0060925,U004238,Bank Server Error,Resolved,798,2
SP002537,T0032308,U009151,UPI PIN Issue,In Progress,976,1
SP002538,T0057155,U001074,UPI PIN Issue,Open,1371,2
SP002539,T0038115,U005830,Money Debited Not Credited,In Progress,402,1
SP002540,T0063864,U007355,Merchant Complaint,In Progress,440,1
SP002541,T0034861,U003202,Refund Pending,In Progress,1124,5
SP002542,T0001349,U003913,Transaction Pending,Resolved,1392,3
SP002543,T0032524,U009238,Merchant Complaint,Resolved,344,1
SP002544,T0020403,U004886,Money Debited Not Credited,In Progress,1430,4
SP002545,T0029629,U005475,Merchant Complaint,Resolved,1032,4
SP002546,T0087925,U006901,Merchant Complaint,Resolved,490,5
SP002547,T0011244,U006814,Duplicate Debit,Resolved,520,4
SP002548,T0010015,U007876,Bank Server Error,Resolved,1206,1
SP002549,T0090369,U009122,Money Debited Not Credited,Resolved,30,1
SP002550,T0076996,U006187,Money Debited Not Credited,Resolved,1326,4
SP002551,T0013086,U004416,Refund Pending,Resolved,267,2
SP002552,T0005077,U002224,Transaction Pending,In Progress,168,1
SP002553,T0014443,U000740,Money Debited Not Credited,Open,71,2
SP002554,T0013137,U000688,UPI PIN Issue,Resolved,867,4
SP002555,T0030951,U005569,UPI PIN Issue,Resolved,646,3
SP002556,T0024073,U008234,Duplicate Debit,Resolved,693,5
SP002557,T0092254,U009210,UPI PIN Issue,Open,336,2
SP002558,T0023312,U004606,Duplicate Debit,Resolved,775,4
SP002559,T0091447,U004557,Payment Failed,Resolved,772,1
SP002560,T0074449,U006902,Bank Server Error,In Progress,339,5
SP002561,T0053851,U004405,Refund Pending,Open,1175,5
SP002562,T0071838,U008780,Money Debited Not Credited,Open,1025,3
SP002563,T0083028,U008288,Merchant Complaint,Resolved,918,1
SP002564,T0072088,U004651,Bank Server Error,Resolved,753,4
SP002565,T0082353,U001465,Transaction Pending,In Progress,599,3
SP002566,T0060213,U009988,Transaction Pending,Resolved,1159,2
SP002567,T0020343,U009747,Duplicate Debit,Open,900,4
SP002568,T0096510,U006987,Transaction Pending,Resolved,277,1
SP002569,T0034628,U008043,Payment Failed,Open,737,5
SP002570,T0031853,U004100,Duplicate Debit,Resolved,675,1
SP002571,T0045323,U008282,Payment Failed,In Progress,1398,5
SP002572,T0050420,U006061,Money Debited Not Credited,Resolved,59,2
SP002573,T0054569,U003430,Bank Server Error,Resolved,793,3
SP002574,T0036755,U001845,UPI PIN Issue,In Progress,336,2
SP002575,T0002557,U009420,Refund Pending,Resolved,406,1
SP002576,T0025246,U001912,Payment Failed,Resolved,1363,1
SP002577,T0020783,U007579,Refund Pending,Open,751,2
SP002578,T0093393,U002481,Refund Pending,Resolved,1126,2
SP002579,T0026318,U001402,Merchant Complaint,Resolved,790,4
SP002580,T0042786,U001279,Money Debited Not Credited,In Progress,631,2
SP002581,T0004810,U005849,Transaction Pending,Resolved,122,2
SP002582,T0076331,U007291,UPI PIN Issue,In Progress,929,3
SP002583,T0091226,U008981,Duplicate Debit,Resolved,126,4
SP002584,T0074593,U006614,Duplicate Debit,In Progress,569,2
SP002585,T0014511,U003139,Money Debited Not Credited,Resolved,68,5
SP002586,T0075218,U003733,Payment Failed,Open,459,2
SP002587,T0033268,U007395,Bank Server Error,Resolved,772,1
SP002588,T0066418,U001347,UPI PIN Issue,Resolved,44,5
SP002589,T0090547,U000005,Payment Failed,Resolved,1303,4
SP002590,T0031077,U004954,Duplicate Debit,Open,92,3
SP002591,T0022996,U001127,Merchant Complaint,In Progress,578,1
SP002592,T0012344,U005093,Merchant Complaint,Open,121,3
SP002593,T0059241,U003355,Bank Server Error,Resolved,804,3
SP002594,T0040189,U001652,Payment Failed,Resolved,671,2
SP002595,T0089700,U000833,Bank Server Error,Resolved,972,2
SP002596,T0075733,U003793,Bank Server Error,Resolved,949,1
SP002597,T0090464,U006161,Payment Failed,Open,955,4
SP002598,T0083031,U008395,Bank Server Error,Resolved,1256,2
SP002599,T0083583,U007613,Money Debited Not Credited,Resolved,1334,3
SP002600,T0044551,U006360,Transaction Pending,Open,1046,2
SP002601,T0015758,U009301,Transaction Pending,Resolved,293,1
SP002602,T0021399,U008987,Bank Server Error,Resolved,954,3
SP002603,T0003080,U003984,Money Debited Not Credited,Resolved,183,2
SP002604,T0007624,U007877,Duplicate Debit,Resolved,839,1
SP002605,T0016951,U008036,Merchant Complaint,Resolved,617,1
SP002606,T0005009,U009987,Transaction Pending,Resolved,851,3
SP002607,T0070539,U006046,Refund Pending,Resolved,231,5
SP002608,T0057702,U002303,Payment Failed,In Progress,1234,4
SP002609,T0098442,U000696,Merchant Complaint,Resolved,1356,4
SP002610,T0002861,U009607,Bank Server Error,Resolved,765,5
SP002611,T0045553,U002090,Duplicate Debit,Open,1241,3
SP002612,T0028710,U007170,Merchant Complaint,Open,463,1
SP002613,T0042738,U001736,Money Debited Not Credited,Resolved,1206,2
SP002614,T0065285,U005055,Money Debited Not Credited,Resolved,401,2
SP002615,T0091120,U002034,Transaction Pending,In Progress,191,2
SP002616,T0044427,U005579,Transaction Pending,In Progress,1020,5
SP002617,T0026012,U003859,Refund Pending,Resolved,44,5
SP002618,T0065657,U001930,Money Debited Not Credited,Resolved,764,2
SP002619,T0092230,U006584,UPI PIN Issue,Resolved,1222,1
SP002620,T0072947,U000617,Transaction Pending,Resolved,1318,1
SP002621,T0028196,U005282,Transaction Pending,In Progress,933,3
SP002622,T0048728,U007445,Transaction Pending,Resolved,639,5
SP002623,T0032383,U004805,Payment Failed,Resolved,250,5
SP002624,T0011692,U002918,Bank Server Error,Open,613,5
SP002625,T0017910,U007620,Payment Failed,Resolved,1199,4
SP002626,T0043437,U008525,Bank Server Error,Open,1236,1
SP002627,T0036747,U008854,Duplicate Debit,Resolved,852,3
SP002628,T0072978,U005547,Merchant Complaint,Resolved,460,4
SP002629,T0079951,U001743,UPI PIN Issue,Resolved,85,3
SP002630,T0011253,U003538,Refund Pending,Resolved,522,5
SP002631,T0035759,U001641,Refund Pending,Resolved,970,1
SP002632,T0033380,U009727,Payment Failed,Open,851,3
SP002633,T0098303,U005640,Transaction Pending,Resolved,931,1
SP002634,T0016127,U002474,Bank Server Error,Resolved,121,4
SP002635,T0044689,U000684,Transaction Pending,Open,1065,5
SP002636,T0026553,U009378,UPI PIN Issue,Resolved,214,3
SP002637,T0028963,U003557,Transaction Pending,Resolved,838,1
SP002638,T0060218,U006742,Duplicate Debit,In Progress,634,5
SP002639,T0067817,U005698,Duplicate Debit,Resolved,318,1
SP002640,T0036501,U002398,UPI PIN Issue,Resolved,644,1
SP002641,T0056829,U009330,Payment Failed,Resolved,285,2
SP002642,T0082808,U007891,Payment Failed,Resolved,1065,3
SP002643,T0045882,U009627,Money Debited Not Credited,Resolved,5,5
SP002644,T0037182,U003598,Transaction Pending,Resolved,444,1
SP002645,T0050008,U008860,Duplicate Debit,In Progress,68,5
SP002646,T0073584,U008371,Transaction Pending,Resolved,497,3
SP002647,T0041356,U008972,Money Debited Not Credited,Resolved,704,5
SP002648,T0005530,U000059,Transaction Pending,Resolved,1218,2
SP002649,T0046867,U006308,Bank Server Error,Resolved,857,2
SP002650,T0085932,U005019,Money Debited Not Credited,Resolved,952,2
SP002651,T0007348,U009486,Refund Pending,Resolved,78,1
SP002652,T0011959,U000842,Duplicate Debit,Resolved,850,5
SP002653,T0060152,U008266,UPI PIN Issue,Resolved,130,3
SP002654,T0058077,U003870,UPI PIN Issue,Resolved,599,4
SP002655,T0003510,U001123,Payment Failed,In Progress,1412,2
SP002656,T0091798,U002051,Payment Failed,Resolved,104,5
SP002657,T0075780,U005830,Payment Failed,In Progress,827,5
SP002658,T0096722,U002366,Bank Server Error,Resolved,360,4
SP002659,T0001995,U009181,UPI PIN Issue,Resolved,1212,3
SP002660,T0018371,U003943,Duplicate Debit,Resolved,704,4
SP002661,T0010318,U005135,Bank Server Error,Resolved,719,5
SP002662,T0003619,U008114,Transaction Pending,In Progress,327,2
SP002663,T0009447,U007087,Payment Failed,Resolved,51,4
SP002664,T0073318,U008519,Duplicate Debit,Open,1129,2
SP002665,T0028484,U005758,UPI PIN Issue,Resolved,1151,4
SP002666,T0003263,U003861,Transaction Pending,In Progress,869,2
SP002667,T0083867,U005804,Transaction Pending,Resolved,485,5
SP002668,T0053219,U001729,Payment Failed,Resolved,1061,2
SP002669,T0052471,U007358,Transaction Pending,Resolved,134,3
SP002670,T0069134,U001383,Merchant Complaint,In Progress,350,5
SP002671,T0037147,U006918,Transaction Pending,Resolved,576,1
SP002672,T0096424,U003229,Refund Pending,Resolved,380,4
SP002673,T0064646,U004769,Duplicate Debit,Resolved,981,5
SP002674,T0070843,U007755,UPI PIN Issue,In Progress,306,2
SP002675,T0040069,U002736,Payment Failed,Open,1341,2
SP002676,T0010902,U003893,Refund Pending,Open,631,1
SP002677,T0079555,U004681,UPI PIN Issue,Resolved,834,1
SP002678,T0014243,U007823,UPI PIN Issue,Open,357,3
SP002679,T0053452,U005464,UPI PIN Issue,Resolved,530,4
SP002680,T0084070,U007797,Merchant Complaint,Resolved,1212,4
SP002681,T0005320,U002481,Merchant Complaint,Open,924,4
SP002682,T0022486,U006583,Duplicate Debit,In Progress,1390,1
SP002683,T0044404,U009319,Money Debited Not Credited,Resolved,713,5
SP002684,T0012327,U007229,Refund Pending,Resolved,849,4
SP002685,T0006240,U002150,Transaction Pending,Open,865,4
SP002686,T0018376,U005531,Payment Failed,Open,1199,4
SP002687,T0000740,U008787,Duplicate Debit,Resolved,132,5
SP002688,T0012672,U005497,Money Debited Not Credited,In Progress,987,5
